,Submission,Title,Cited
1340,6127,Wave-ViT: Unifying Wavelet and Transformers for Visual Representation Learning,-1
258,654,Semi-Supervised Monocular 3D Object Detection by Multi-View Consistency,-1
308,961,Dense Teacher: Dense Pseudo-Labels for Semi-supervised Object Detection,-1
1641,8094,"A Simple Approach and Benchmark for 21,000-Category Object Detection",-1
1459,6720,GeoAug: Data Augmentation for Few-Shot NeRF with Geometry Constrains,-1
29,1384,GLASS: Global to Local Attention for Scene-Text Spotting,-1
1564,7417,3D Random Occlusion and Multi-Layer Projection for Deep Multi-Camera Pedestrian Localization,-1
321,1016,Dual-Stream Knowledge-Preserving Hashing for Unsupervised Video Retrieval,-1
189,196,P-STMO: Pre-Trained Spatial Temporal Many-to-One Model for 3D Human Pose Estimation,-1
14,640,Long-tail Detection with Effective Class-Margins,-1
30,1396,Drive&Segment: Unsupervised Semantic Segmentation of Urban Scenes via Cross-modal Distillation,-1
21,1011,Weakly Supervised Grounding for VQA in Vision-Language Transformers,-1
1307,5966,Batch-efficient EigenDecomposition for Small and Medium Matrices,-1
1306,5964,SEMICON: A Learning-to-hash Solution for Large-scale Fine-grained Image Retrieval,-1
1609,7771,Trading Positional Complexity vs Deepness in Coordinate Networks,-1
309,968,Metric Learning based Interactive Modulation for Real-World Super-Resolution,-1
1456,6698,Learning Series-Parallel Lookup Tables for Efficient Image Super-Resolution,-1
1568,7449,Cross-Domain Few-Shot Semantic Segmentation,-1
20,993,Make-A-Scene: Scene-Based Text-to-Image Generation with Human Priors,-1
1303,5950,Long Video Generation with Time-Agnostic VQGAN and Time-Sensitive Transformer,-1
1642,8106,Bitwidth-Adaptive Quantization-Aware Neural Network Training: A Meta-Learning Approach,-1
1608,7765,Super-resolution 3D Human Shape from a Single Low-Resolution Image,-1
241,570,SUPR: A Sparse Unified Part-Based Human Body Model,-1
1301,5937,CADyQ: Content-Aware Dynamic Quantization for Image Super-Resolution,-1
1300,5932,Controllable Shadow Generation Using Pixel Heigh Maps,-1
33,1413,Pose-NDF: Modelling Human Pose Manifolds with Neural Distance Fields,-1
1562,7388,A Sketch Is Worth a Thousand Words:Image Retrieval with Text and Sketch,-1
1314,6004,Few-Shot Object Detection by Knowledge Distillation Using Bag-of-Visual-Words Representations,-1
1640,8092,AdaBest: Minimizing Client Drift in Federated Learning via Adaptive Bias Estimation,-1
1446,6665,OpenLDN: Learning to Discover Novel Classes for Open-World Semi-Supervised Learning,-1
22,1083,Practical and Scalable Desktop-based High-Quality Facial Capture,-1
310,971,Optimal Transport for Label-Efficient Visible-Infrared Person Re-Identification,-1
269,710,Open-world Semantic Segmentation for LIDAR Point Clouds,-1
1353,6194,Objects Can Move: 3D Change Detection by GeometricTransformation Consistency,-1
1635,8048,VQGAN-CLIP: Open Domain Image Generation and Manipulation Using Natural Language,-1
1555,7350,A Dataset Generation Framework for Evaluating Megapixel Image Classifiers & their Explanations,-1
198,267,DVS-Voltmeter: Stochastic Process-based Event Simulator for Dynamic Vision Sensors,-1
1636,8063,Learning to use unlabeled data in data augmentation for 3D detection,-1
315,989,Dynamic Dual Trainable Bounds for Ultra-low Precision Super-Resolution Networks,-1
1323,6048,Image Super-Resolution with Deep Dictionary,-1
1637,8070,Differentiable Zooming for Multiple Instance Learning on Whole-Slide Images,-1
1557,7368,Audio-Visual Segmentation,-1
318,1003,Semi-Supervised Temporal Action Detection with Proposal-Free Masking,-1
1575,7519,Natural Synthetic Anomalies for Self-Supervised Anomaly Detection and Localization,-1
1559,7375,On the Angular Update and Hyperparameter Tuning of a Scale-Invariant Network,-1
243,583,Q-FW: A Hybrid Classical-Quantum Frank-Wolfe for Quadratic Binary Optimization,-1
1318,6024,Ensemble Knowledge Guided Sub-network Search and Fine-tuning for Filter Pruning,-1
1317,6023,Realistic One-shot Mesh-based Head Avatars,-1
1444,6655,S3C: Self-Supervised Stochastic Classifiers for Few-Shot Class-Incremental Learning,-1
1316,6011,Learning Where To Look – Generative NAS is Surprisingly Efficient,-1
1445,6660,Entry-Flipped Transformer for Inference and Prediction of Participant Behavior,-1
1537,7211,Zero-Shot Attribute Attacks on Fine-Grained Recognition Models,-1
1535,7199,Super-Resolution by Predicting Offsets: An Ultra-Efficient Super-Resolution Network for Rasterized Images,-1
1354,6199,MUGEN: A Playground for Video-Audio-Text Multimodal Understanding and GENeration,-1
1388,6342,Emotion-aware Multi-view Contrastive Learning for Facial Emotion Recognition,-1
201,287,Benchmarking Omni-Vision Representation through the Lens of Visual Realms,-1
1396,6403,High-Resolution Virtual Try-On with Misalignment and Occlusion-Handled Conditions,-1
1589,7605,Camera Auto-calibration from the Steiner Conic of the Fundamental Matrix,-1
211,339,Efficient Long-Range Attention Network for Image Super-resolution,-1
1509,7045,RadioTransformer: A Cascaded Global-Focal Transformer for Visual Attention-guided Disease Classification,-1
1510,7048,OIMNet++: Prototypical Normalization and Localization-aware Learning for Person Search,-1
1391,6366,Few-Shot Class-Incremental Learning from an Open-Set Perspective,-1
1390,6365,Video Dialog as Conversation about Objects Living in Space-Time,-1
291,839,Less than Few: Self-Shot Video Instance Segmentation,-1
1511,7050,Most and Least Retrievable Images in Visual-Language Query Systems,-1
1434,6599,Learning Long-Term Spatial-Temporal Graphs for Active Speaker Detection,-1
283,807,Efficient One Pass Self-distillation with Zipf’s Label Smoothing,-1
1387,6338,CXR Segmentation by AdaIN-based Domain Adaptation and Knowledge Distillation,-1
1621,7899,In Defense of Image Pre-Training for Spatiotemporal Recognition,-1
1588,7592,RDO-Q: Extremely Fine-Grained Channel-Wise Quantization via Rate-Distortion Optimization,-1
1484,6942,Temporal and cross-modal attention for audio-visual zero-shot learning,-1
254,641,WaveGAN: Frequency-aware GAN for High-Fidelity Few-shot Image Generation,-1
1385,6328,GLAMD: Global and Local Attention MaskDistillation for Object Detectors,-1
261,671,KD-MVS: Knowledge Distillation Based Self-supervised Learning for Multi-view Stereo,-1
292,841,End-to-End Visual Editing with a Generatively Pre-Trained Artist,-1
1397,6418,Zero-Shot Learning for Reflection Removal of Single 360-Degree Image,-1
1486,6955,Enhancing Multi-modal Features Using Local Self-attention for 3D Object Detection,-1
257,652,Self-Distillation for Robust LiDAR Semantic Segmentation in Autonomous Driving,-1
1595,7691,LWGNet – Learned Wirtinger Gradients for Fourier Ptychographic Phase Retrieval,-1
1499,6997,Variance-Aware Weight Initializationfor Point Convolutional Neural Networks,-1
1408,6471,FOSTER: Feature Boosting and Compression for Class-Incremental Learning,-1
1411,6479,Large scale Real-world Multi Person Tracking,-1
1497,6986,Geometric Features Informed Multi-person Human-object Interaction Recognition in Videos,-1
40,1637,Pointly-Supervised Panoptic Segmentation,-1
1500,7004,Learning Visual Representation from Modality-Shared Contrastive Language-Image Pre-training,-1
1412,6491,Class-agnostic Object Detection with Multi-modal Transformer,-1
1406,6460,CODER: Coupled Diversity-Sensitive Momentum Contrastive Learning for Image-Text Retrieval,-1
1413,6493,Language-Grounded Indoor 3D Semantic Segmentation in the Wild,-1
286,820,Semantic-Sparse Colorization Network for Deep Exemplar-based Colorization,-1
1501,7016,Single-Stream Multi-Level Alignment for Vision-Language Pretraining,-1
225,433,An Efficient Spatio-Temporal Pyramid Transformer for Action Detection,-1
1403,6454,Towards Accurate Network Quantization with Equivalent Smooth Regularizers,-1
289,829,FADE: Fusing the Assets of Decoder and Encoder for Task-Agnostic Upsampling,-1
1415,6512,BASQ: Branch-wise Activation-clipping Search Quantization for Sub-4-bit Neural Networks,-1
1496,6982,Weakly-Supervised Temporal Action Detection for Fine-Grained Videos with Hierarchical Atomic Actions,-1
37,1588,TransFGU: A Top-down Approach to Fine-Grained Unsupervised Semantic Segmentation,-1
1401,6441,Black-Box Dissector: Towards Erasing-based Hard-Label Model Stealing Attack,-1
1494,6976,Uncertainty-guided Source-free Domain Adaptation,-1
1515,7077,HM: Hybrid Masking for Few-Shot Segmentation,-1
226,434,LocVTP: Video-Text Pre-training for Temporal Localization,-1
1420,6532,Learning Energy-Based Models With Adversarial Training,-1
1614,7845,MVDG: A Unified Multi-view Framework for Domain Generalization,-1
1368,6250,Exposure-Aware Dynamic Weighted Learning for Single-Shot HDR Imaging,-1
221,399,Graph-constrained Contrastive Regularization for Semi-weakly Volumetric Segmentation,-1
199,268,Prototype-Guided Continual Adaptation for Class-Incremental Unsupervised Domain Adaptation,-1
279,790,Learn-to-Decompose: Cascaded Decomposition Network for Cross-Domain Few-Shot Facial Expression Recognition,-1
1531,7174,Panoramic Vision Transformer for Saliency Detection in 360 Videos,-1
294,859,MovieCuts: A New Dataset and Benchmark forCut Type Recognition,-1
1626,7955,DSR — A dual subspace re-projection network for surface anomaly detection,-1
1364,6227,SpatialDETR: Robust Scalable Transformer-Based 3D Object Detection from Multi-View Camera Images with Global Cross-Sensor Attention,-1
1476,6884,MODE: Multi-view Omnidirectional Depth Estimation with 360-degree Cameras,-1
1475,6867,Where in the World is this Image? Transformer-based Geo-localization in the Wild,-1
326,1029,Few-shot Class-incremental Learning via Entropy-regularized Data-free Replay,-1
1362,6220,Transformers as Meta-Learners for Implicit Neural Representations,-1
1361,6218,MaCLR: Motion-aware Contrastive Learning of Representations for Videos,-1
265,694,BEVFormer: Learning Bird-Eye-View Representations from Multi-View Images via Spatiotemporal Transformer,-1
193,248,Boosting Event Stream Super-Resolution with A Recurrent Neural Network,-1
1627,7964,Multi-Exit Semantic Segmentation Networks,-1
1628,7968,Almost-Orthogonal Layers for Efficient General-Purpose Lipschitz Networks,-1
278,785,Joint-Modal Label Denoising for Weakly-Supervised Audio-Visual Video Parsing,-1
203,296,BEAT: A Large-Scale Semantic and Emotional Multi-Modal Dataset for Conversational Gestures Synthesis,-1
36,1552,Revisiting a kNN-based Image Classification System with High-capacity Storage,-1
1428,6562,Semi-Leak: Membership Inference Attacks Against Semi-supervised Learning,-1
1516,7082,UCTNet: Uncertainty-aware Cross-modal Transformer Network for Indoor RGB-D Semantic Segmentation,-1
1372,6271,Ensemble Learning Priors Driven Deep Unfolding forScalable Snapshot Compressive Imaging,-1
1517,7090,Learning Omnidirectional Flow in 360° Video via Siamese Representation,-1
44,1792,TO-Scene: A Large-scale Dataset for Understanding 3D Tabletop Scenes,-1
25,1248,Open-Vocabulary DETR with Conditional Matching,-1
1378,6298,FedVLN: Privacy-preserving Federated Vision-and-Language Navigation,-1
1377,6287,Non-Uniform Step Size Quantization for Accurate Post-Training Quantization,-1
1617,7865,Context-Consistent Semantic Image Editing with Style-Preserved Modulation,-1
8,229,D&D: Learning Human Dynamics from Dynamic Camera,-1
236,525,MVDECOR: Multi-view Dense Correspondence Learning for Fine-grained 3D Segmentation,-1
1423,6541,Unsupervised High-Fidelity Facial Texture Generation and Reconstruction,-1
194,249,Unknown-Oriented Learning for Open Set Domain Adaptation,-1
1520,7102,MultiMAE: Multi-modal Multi-task Masked Autoencoders,-1
1375,6282,Tailoring Self-Supervision for Supervised Learning,-1
1521,7110,GigaDepth: Learning Depth from StructuredLight with Branching Neural Networks,-1
252,634,Object-Compositional Neural Implicit Surfaces,-1
1601,7719,Towards Efficient and Effective Self-Supervised Learning of Visual Representations,-1
1374,6276,Triangle Attack: A Query-efficient Decision-based Adversarial Attack,-1
1624,7935,Eliminating Gradient Conflict in Reference-based Line-Art Colorization,-1
1373,6275,A Simple Baseline for Open Vocabulary Semantic Segmentation with Pre-trained Vision-language Model,-1
1581,7542,Content-Oriented Learned Image Compression,-1
1572,7500,Class-Incremental Learning with Cross-Space Clustering and Controlled Transfer,-1
604,2511,Real-Time Neural Character Rendering with Pose-Guided Multiplane Images,-1
1298,5922,BMD: A General Class-balanced Multicentric Dynamic Prototype Strategy for Source-free Domain Adaptation,-1
859,3936,ProposalContrast: Unsupervised Pre-training for LiDAR-based 3D Object Detection,-1
842,3809,RBP-Pose: Residual Bounding Box Projection for Category-Level Pose Estimation,-1
498,1866,Self-Support Few-Shot Semantic Segmentation,-1
497,1860,Learning Online Multi-Sensor Depth Fusion,-1
118,5350,Uncertainty-DTW for Time Series and Sequences,-1
117,5303,Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments,-1
852,3874,Self-Feature Distillation with Uncertainty Modeling for Degraded Image Recognition,-1
853,3885,Point Cloud Compression using Range Image-based Entropy Model for Autonomous Driving,-1
855,3912,Bi-level Feature Alignment for Versatile Image Translation and Manipulation,-1
860,3948,Audio-Driven Stylized Gesture Generation with Flow-Based Model,-1
837,3780,Multi-Domain Multi-Definition Landmark Localization for Small Datasets,-1
861,3958,Unsupervised Domain Adaptation for One-Stage Object Detector using Offsets to Bounding Box,-1
863,3965,PreTraM: Self-Supervised Pre-training via Connecting Trajectory and Map,-1
113,5242,Grasp’D: Differentiable Contact-rich Grasp Synthesis for Multi-fingered Hands,-1
493,1851,Share With Thy Neighbors: Single-View Reconstruction by Cross-Instance Consistency,-1
492,1848,SmoothNet: A Plug-and-Play Network for Refining Human Poses in Videos,-1
869,3991,A Non-isotropic Probabilistic Take on Proxy-based Deep Metric Learning,-1
490,1845,DeciWatch: A Simple Baseline for 10× Efficient 2D and 3D Pose Estimation,-1
876,4019,Spatially Invariant Unsupervised 3D Object-Centric Learning and Scene Decomposition,-1
840,3794,EASNet:Searching Elastic and Accurate Network Architecture for Stereo Matching,-1
834,3758,ConMatch: Semi-Supervised Learning with Confidence-Guided Consistency Regularization,-1
518,1988,Spatial-Frequency Domain Information Integration for Pan-sharpening,-1
816,3671,E-Graph: Minimal Solution for Rigid Rotation with Extensibility Graphs,-1
798,3591,CLASTER: Clustering with Reinforcement Learning for Zero-Shot Action Recognition,-1
161,46,PPT: token-Pruned Pose Transformer for monocular and multi-view human pose estimation,-1
514,1980,How Severe is Benchmark-Sensitivity in Video Self-Supervised Learning?,-1
806,3641,Few-shot Class-incremental Learning for 3D Point Cloud Objects,-1
809,3645,Meta-Learning with Less Forgetting on Large-Scale Non-Stationary Task Distributions,-1
509,1947,BungeeNeRF: Progressive Neural Radiance Field for Extreme Multiscale Scene Rendering,-1
812,3660,Domain Generalization by Mutual-Information Regularization with Pre-trained Models,-1
813,3661,AcroFOD: An Adaptive Method for Cross-domain Few-shot Object Detection,-1
818,3677,Counterfactual Intervention Feature Transfer for Visible-Infrared Person Re-identification,-1
500,1870,S2-VER: Semi-Supervised Visual Emotion Recognition,-1
819,3681,A Closer Look at Invariances in Self-supervised Pre-training for 3D Vision,-1
505,1929,Calibration-free Multi-view Crowd Counting,-1
504,1925,Towards Comprehensive Representation Enhancement in Semantics-guided Self-supervised Monocular Depth Estimation,-1
824,3693,Any-resolution Training for High-resolution Image Synthesis,-1
501,1882,Self-Supervision Can Be a Good Few-Shot Learner,-1
826,3719,"PartImageNet: A Large, High-Quality Dataset of Parts",-1
828,3723,MTTrans: Cross-Domain Object Detection with Mean Teacher Transformer,-1
124,5667,The Challenges of Continuous Self-Supervised Learning,-1
163,65,Discriminability-Transferability Trade-Off: An Information-Theoretic Perspective,-1
880,4023,Efficient and Degradation-Adaptive Network for Real-World Image Super-Resolution,-1
485,1814,Learning Spatiotemporal Frequency-Transformer for Compressed Video Super-Resolution,-1
936,4277,IDa-Det: An Information Discrepancy-aware Distillation for 1-bit Detectors,-1
473,1751,INT: Towards Infinite-frames 3D Detection with An Efficient Framework,-1
919,4222,Image Inpainting with Cascaded Modulation GAN and Object-Aware Training,-1
921,4237,ART-SS: An Adaptive Rejection Technique for Semi-Supervised restoration for adverse weather-affected images,-1
470,1740,SepLUT: Separable Image-adaptive Lookup Tables for Real-time Image Enhancement,-1
923,4241,MHR-Net: Multiple-Hypothesis Reconstruction of Non-Rigid Shapes from 2D Views,-1
926,4249,Human-centric Image Cropping with Partition-aware and Content-preserving Features,-1
464,1712,One-Shot Medical Landmark Localization by Edge-Guided Transform and Noisy Landmark Refinement,-1
935,4275,Video Extrapolation in Space and Time,-1
937,4278,Multimodal Transformer with Variable-length Memory for Vision-and-Language Navigation,-1
883,4032,DeltaGAN: Towards Diverse Few-shot ImageGeneration with Sample-Specific Delta,-1
938,4282,DnA: Improving Few-shot Transfer Learning with Low-Rank Decomposition and Alignment,-1
939,4284,Translating a Visual LEGO Manual to a Machine-Executable Plan,-1
944,4293,AirDet: Few-Shot Detection without Fine-tuning for Autonomous Exploration,-1
945,4295,Learning to Weight Samples for Dynamic Early-exiting Networks,-1
947,4303,SLIP: Self-supervision meets Language-Image Pre-training,-1
457,1687,Fast-Vid2Vid: Spatial-Temporal Compression for Video-to-Video Synthesis,-1
949,4305,Dynamic Low-Resolution Distillation for Cost-Efficient End-to-End Text Spotting,-1
98,4824,Semantic-Aware Fine-Grained Correspondence,-1
916,4208,GOCA: Guided Online Cluster Assignment for Self Supervised Video Representation Learning,-1
914,4195,Word-Level Fine-Grained Story Visualization,-1
913,4188,Neural-Sim: Learning to Generate Training Data with NeRF,-1
911,4181,Multi-scale and Cross-scale Contrastive Learning for Semantic Segmentation,-1
884,4035,Sample-Adaptive Augmentation for Long-Tailed Image Classification,-1
483,1807,ST-P3: End-to-end Vision-based Autonomous Driving via Spatial-Temporal Feature Learning,-1
888,4047,PalQuant: Accelerating High-precision Networks on Low-precision Accelerators,-1
889,4057,Self-Supervised Learning for Real-World Super-Resolution from Dual Zoomed Observations,-1
482,1804,Real-RawVSR: Real-World Raw Video Super-Resolution with a Benchmark Dataset,-1
891,4073,Self-distilled Feature Aggregation for Self-supervised Monocular Depth Estimation,-1
892,4074,Negative Samples are at Large: Leveraging Hard-distance Elastic Loss for Re-identification,-1
893,4076,Global-local Motion Transformer for Unsupervised Skeleton-based Action Learning,-1
894,4080,Towards Efficient and Scale-Robust Ultra-High-Definition Image Demoiréing,-1
479,1766,"L3: Accelerator-Friendly Lossless Image Format for High-Resolution, High-Throughput DNN Training",-1
106,4989,RealFlow: EM-based Realistic Optical Flow Datasets Generation from Videos,-1
902,4120,AdaFocus V3: On Unified Spatial-temporal Dynamic Video Recognition,-1
477,1761,Neural Density-Distance Fields,-1
905,4130,Selection and Cross Similarity for Event-Image Deep Stereo,-1
105,4919,KXNet: A Model-Driven Deep Neural Network for Blind Super-Resolution,-1
908,4150,Breadcrumbs: Adversarial Class-Balanced Sampling for Long-tailed Recognition,-1
474,1756,MuLUT: Cooperating Multiple Look-Up Tables for Efficient Image Super-Resolution,-1
796,3580,PointCLM: A Contrastive Learning-based Framework for Multi-instance Point Cloud Registration,-1
130,6132,Flow graph to Video Grounding for Weakly-supervised Multi-Step Localization,-1
52,2385,A Perturbation-Constrained Adversarial Attack for Evaluating the Robustness of Optical Flow,-1
141,6571,Beyond Periodicity: Towards a Unifying Framework for Activations in Coordinate-MLPs,-1
651,2747,Towards High-Fidelity Single-view Holistic Reconstruction of Indoor Scenes,-1
654,2764,No Token Left Behind: Explainability-Aided Image Classification and Generation,-1
570,2280,How to Synthesize a Large-Scale and Trainable Micro-Expression Dataset?,-1
568,2269,Multi-Modal Masked Pre-Training for Monocular Panoramic Depth Completion,-1
670,2856,Robust Category-Level 6D Pose Estimation with Coarse-to-Fine Rendering of Neural Features,-1
672,2862,A Broad Study of Pre-training for Domain Generalization and Adaptation,-1
153,7808,RRSR:Reciprocal Reference-based Image Super-Resolution with Progressive Feature Alignment and Selection,-1
154,7838,Gaussian Activated Neural Radiance Fields for High Fidelity Reconstruction & Pose Estimation,-1
689,2936,QISTA-ImageNet: A Deep Compressive Image Sensing Framework Solving Lq-Norm Optimization Problem,-1
643,2707,DISP6D: Disentangled Implicit Shape and Pose Learning for Scalable 6D Pose Estimation,-1
690,2943,"Trust, but Verify: Using Self-Supervised Probing to Improve Trustworthiness",-1
694,3017,Self-Filtering: A Noise-Aware Sample Selection for Label Noise with Confidence Penalization,-1
696,3041,"Translation, Scale and Rotation: Cross-Modal Alignment Meets RGB-Infrared Vehicle Detection",-1
551,2171,CPrune: Compiler-Informed Model Pruning for Efficient Target-Aware DNN Execution,-1
699,3060,Exploring Hierarchical Graph Representation for Large-Scale Zero-Shot Image Classification,-1
700,3080,Doubly Deformable Aggregation of Covariance Matrices for Few-shot Segmentation,-1
705,3118,R-DFCIL: Relation-Guided Representation Learning for Data-Free Class Incremental Learning,-1
546,2152,"Fine-grained Egocentric Hand-Object Segmentation: Dataset, Model, and Applications",-1
644,2709,Few-shot Image Generation with Mixup-based Distance Learning,-1
642,2701,Posterior Refinement on Metric Matrix Improves Generalization in Metric Learning,-1
519,1991,TOCH: Spatio-Temporal Object-to-Hand Correspondence for Motion Refinement,-1
618,2583,"On Multi-Domain Long-Tailed Recognition, Imbalanced Domain Generalization and Beyond",-1
601,2494,tSF: Transformer-based Semantic Filter for Few-Shot Learning,-1
607,2538,Dual Perspective Network for Audio Visual Event Localization,-1
149,7360,Multi-domain Learning for Updating Face Anti-spoofing Models,-1
612,2565,Learning Cross-Video Neural Representations for High-Quality Frame Interpolation,-1
599,2485,A Max-Flow based Approach for Neural Architecture Search,-1
151,7414,Unsupervised Pose-aware Part Decomposition for Man-made Articulated Objects,-1
595,2449,GitNet: Geometric Prior-based Transformation for Birds-Eye-View Segmentation,-1
594,2424,L-CoDer: Language-based Colorization with Color-object Decoupling Transformer,-1
590,2404,Collaborating Domain-shared and Target-specific Feature Clustering for Cross-domain 3D Action Recognition,-1
639,2666,Few-Shot Video Object Detection,-1
622,2596,Robust Landmark-based Stent Tracking in X-ray Fluoroscopy,-1
148,7345,Lottery Ticket Hypothesis for Spiking Neural Networks,-1
627,2610,A Real World Dataset for Multi-view 3D Reconstruction,-1
631,2625,PointTree: Transformation-Robust Point Cloud Encoder with Relaxed K-D Trees,-1
633,2633,Uncertainty-aware Multi-modal Learning via Cross-modal Random Network Prediction,-1
635,2645,End-to-end graph-constrained vectorized floorplan generation with panoptic refinement,-1
636,2649,Context Enhanced Stereo Transformer,-1
579,2328,Mining Cross-Person Cues for Body-Part Interactiveness Learning in HOI Detection,-1
544,2149,SPot-the-Difference Self-Supervised Pre-training for Anomaly Detection and Segmentation,-1
156,8098,"“This is my unicorn, Fluffy”: Personalizing frozen vision-language representations",-1
713,3147,A Large-scale Multiple-objective Method for Black-box Attack against Object Detection,-1
775,3474,Latency-Aware Collaborative Perception,-1
752,3351,S^2Contact: Graph-based Network for 3D Hand-Object Contact Estimation with Semi-Supervised Learning,-1
754,3366,StyleGAN-Human: A Data-Centric Odyssey of Human Generation,-1
134,6191,ObjectBox: From Centers to Boxes for Anchor-Free Object Detection,-1
762,3393,Semi-Supervised Vision Transformers,-1
527,2041,Improving Covariance Conditioning of the SVD Meta-layer by Orthogonality,-1
767,3428,ScalableViT: Rethinking the Context-oriented Generalization of Vision Transformer,-1
526,2039,3D-Aware Semantic-Guided Generative Model for Human Synthesis,-1
772,3455,Towards Hard-Positive Query Mining for DETR-based Human-Object Interaction Detection,-1
524,2031,Efficient Meta-Tuning for Content-aware Neural Video Delivery,-1
715,3151,Semantic-guided Multi-Mask Image Harmonization,-1
778,3487,Rethinking Clustering-Based Pseudo-Labeling for Unsupervised Meta-Learning,-1
780,3498,SC-wLS: Towards Interpretable Feed-forward Camera Re-localization,-1
781,3500,Weakly-Supervised Stitching Network for Real-World Panoramic Image Generation,-1
783,3504,Dual-Evidential Learning for Weakly-supervised Temporal Action Localization,-1
520,1999,HRDA: Context-Aware High-Resolution Domain-Adaptive Semantic Segmentation,-1
788,3518,FrequencyLowCut pooling – Plug & Play against Catastrophic Overfitting,-1
790,3523,Multi-Faceted Distillation of Base-Novel Commonality for Few-shot Object Detection,-1
791,3525,X-DETR: A Versatile Architecture for Instance-wise Vision-Language Tasks,-1
750,3345,Learning Spatial-Preserved Skeleton Representations for Few-Shot Action Recognition,-1
743,3302,Contrastive Vision-Language Pre-training with Limited Resources,-1
742,3300,k-means Mask Transformer,-1
534,2104,Target-absent Human Attention,-1
718,3169,Fast-MoCo: Boost Momentum-based Contrastive Learning with Combinatorial Patches,-1
719,3179,Dense Cross-Query-and-Support Attention Weighted Mask Aggregation for Few-Shot Segmentation,-1
720,3180,Acknowledging the Unknown for Multi-label Learning with Single Positive Labels,-1
541,2144,Video Question Answering with Iterative Video-Text Co-Tokenization,-1
723,3203,Harmonizer: Learning to Perform White-Box Image and Video Harmonization,-1
540,2138,Uncertainty-Based Spatial-Temporal Attention for Online Action Detection,-1
725,3214,Object-Centric Unsupervised Image Captioning,-1
537,2118,Learning to Generate Realistic LiDAR Point Cloud,-1
157,8,Learning Uncoupled-Modulation CVAE for 3D Action-Conditioned Human Motion Synthesis,-1
729,3229,CLIP-Actor: Text-Driven Recommendation and Stylization for Animating Human Meshes,-1
136,6243,A Dense Material Segmentation Dataset for Indoor and Outdoor Scene Parsing,-1
735,3265,Data Association between Event Streams andIntensity Frames under Diverse Baselines,-1
736,3287,Self-Regulated Feature Learning via Teacher-free Feature Distillation,-1
737,3289,TS2-Net: Token Shift and Selection Transformer for Text-Video Retrieval,-1
535,2105,Reference-based Image Super-Resolution with Deformable Attention Transformer,-1
739,3293,MVSalNet:Multi-View Augmentation for RGB-D Salient Object Detection,-1
740,3295,Rethinking IoU-based Optimization for Single-stage 3D Object Detection,-1
951,4318,One-Trimap Video Matting,-1
954,4327,BIPS: Bi-modal Indoor Panorama Synthesis via Residual Depth-aided Adversarial Learning,-1
958,4336,Learning Mutual Modulation for Self-Supervised Cross-Modal Super-Resolution,-1
358,1198,Adaptive Cross-Domain Learning for Generalizable Person Re-Identification,-1
1192,5369,B ́ezierPalm: A Free lunch for Palmprint Recognition,-1
1195,5377,Connecting Compression Spaces withTransformer for Approximate Nearest Neighbor Search,-1
64,3007,CT^2: Colorization Transformer via Color Tokens,-1
1197,5384,Black-box Few-shot Knowledge Distillation,-1
1199,5392,Ghost-free High Dynamic Range Imaging with Context-aware Transformer,-1
1200,5393,Cross-Domain Cross-Set Few-Shot Learning via Learning Compact and Aligned Representations,-1
62,2874,Diverse Human Motion Prediction Guided by Multi-Level Spatial-Temporal Anchors,-1
1204,5408,Self-slimmed Vision Transformer,-1
1206,5418,Adaptive Transformers for Robust Few-shot Cross-domain Face Anti-spoofing,-1
1188,5340,PT4AL: Using Self-Supervised Pretext Tasks for Active Learning,-1
1207,5419,GraphFit: Learning Multi-scale Graph-Convolutional Representation for Point Cloud Normal Estimation,-1
1208,5424,Are Vision Transformers Robust to Patch-wise Perturbations?,-1
61,2827,DisCo: Remedying Self-supervised Learning on Lightweight Models with Distilled Contrastive Learning,-1
1211,5436,Union-set Multi-source Model Adaptation for Semantic Segmentation,-1
1216,5460,Unifying Vision Unsupervised Contrastive Learning from a Graph Perspective,-1
1217,5463,E-NeRV: Expedite Neural Video Representation with Disentangled Spatial-Temporal Context,-1
1218,5478,$\ell_\infty$-Robustness and Beyond: Unleashing Efficient Adversarial Training,-1
1219,5481,Spatial-Separated Curve Rendering Network for Efficient and High-Resolution Image Harmonization,-1
186,190,Fine-grained Data Distribution Alignment for Post-Training Quantization,-1
1187,5330,CoVisPose: Co-Visibility Pose Transformer for Wide-Baseline Relative Pose Estimation in 360 Indoor Panoramas,-1
960,4343,Learning Instance and Task-Aware Dynamic Kernels for Few-shot Learning,-1
367,1253,CMT: Context-Matching-Guided Transformer for 3D Tracking in Point Clouds,-1
1141,5123,Geodesic-Former: a Geodesic-Guided Few-shot 3D Point Cloud Instance Segmenter,-1
69,3239,Event-Based Fusion for Motion Deblurring with Cross-modal Attention,-1
1143,5129,3D-PL: Domain Adaptive Depth Estimation with 3D-aware Pseudo-Labeling,-1
1145,5138,Few-shot Object Counting and Detection,-1
1148,5156,Coarse-To-Fine Incremental Few-Shot Learning,-1
372,1278,Multi-Curve Translator for High-Resolution Photorealistic Image Translation,-1
370,1275,DODA: Data-oriented Sim-to-Real Domain Adaptation for 3D Semantic Segmentation,-1
1157,5207,MorphMLP: An Efficient MLP-Like Backbone for Spatial-Temporal Representation Learning,-1
